date,part_id,sales_quantity
2024-01,RHP102,288
2024-02,RHP102,288
2024-03,RHP102,282
2024-04,RHP102,288
2024-05,RHP102,288
2024-06,RHP102,300
2024-07,RHP102,288
2024-08,RHP102,288
2024-09,RHP102,300
2024-10,RHP102,288
2022-11,RHP103,38
2022-12,RHP103,37
2022-12,RHP103,37
2023-01,RHP103,38
2023-03,RHP103,35
2023-03,RHP103,35
2023-04,RHP103,38
2023-05,RHP103,38
2023-06,RHP103,39
2023-07,RHP103,38
2023-08,RHP103,38
2023-09,RHP103,37
2023-10,RHP103,38
2023-11,RHP103,38
2023-12,RHP103,39
2024-01,RHP103,38
2024-02,RHP103,38
2024-03,RHP103,37
2024-04,RHP103,38
2024-05,RHP103,38
2024-06,RHP103,40
2024-07,RHP103,38
2024-08,RHP103,38
2024-09,RHP103,40
2024-10,RHP103,38
2022-11,RHP104,250
2022-12,RHP104,247
2022-12,RHP104,247
2023-01,RHP104,250
2023-03,RHP104,235
2023-03,RHP104,235
2023-04,RHP104,250
2023-05,RHP104,250
2023-06,RHP104,256
2023-07,RHP104,250
2023-08,RHP104,250
2023-09,RHP104,246
2023-10,RHP104,250
2023-11,RHP104,250
2023-12,RHP104,262
2024-01,RHP104,250
2024-02,RHP104,250
2024-03,RHP104,245
2024-04,RHP104,250
2024-05,RHP104,250
2024-06,RHP104,265
2024-07,RHP104,250
2024-08,RHP104,250
2024-09,RHP104,266
2024-10,RHP104,250
2022-11,RHP105,289
2022-12,RHP105,286
2022-12,RHP105,286
2023-01,RHP105,289
2023-03,RHP105,272
2023-03,RHP105,272
2023-04,RHP105,289
2023-05,RHP105,289
2023-06,RHP105,297
2023-07,RHP105,289
2023-08,RHP105,289
2023-09,RHP105,285
2023-10,RHP105,289
2023-11,RHP105,289
2023-12,RHP105,300
2024-01,RHP105,289
2024-02,RHP105,289
2024-03,RHP105,283
2024-04,RHP105,289
2024-05,RHP105,289
2024-06,RHP105,300
2024-07,RHP105,289
2024-08,RHP105,289
2024-09,RHP105,300
2024-10,RHP105,289
2022-11,RHP106,257
2022-12,RHP106,254
2022-12,RHP106,254
2023-01,RHP106,257
2023-03,RHP106,242
2023-03,RHP106,242
2023-04,RHP106,257
2023-05,RHP106,257
2023-06,RHP106,264
2023-07,RHP106,257
2023-08,RHP106,257
2023-09,RHP106,253
2023-10,RHP106,257
2023-11,RHP106,257
2023-12,RHP106,270
2024-01,RHP106,257
2024-02,RHP106,257
2024-03,RHP106,252
2024-04,RHP106,257
2024-05,RHP106,257
2024-06,RHP106,273
2024-07,RHP106,257
2024-08,RHP106,257
2024-09,RHP106,274
2024-10,RHP106,257
2022-11,RHP107,207
2022-12,RHP107,204
2022-12,RHP107,204
2023-01,RHP107,207
2023-03,RHP107,195
2023-03,RHP107,195
2023-04,RHP107,207
2023-05,RHP107,207
2023-06,RHP107,212
2023-07,RHP107,207
2023-08,RHP107,207
2023-09,RHP107,204
2023-10,RHP107,207
2023-11,RHP107,207
2023-12,RHP107,217
2024-01,RHP107,207
2024-02,RHP107,207
2024-03,RHP107,203
2024-04,RHP107,207
2024-05,RHP107,207
2024-06,RHP107,220
2024-07,RHP107,207
2024-08,RHP107,207
2024-09,RHP107,220
2024-10,RHP107,207
2022-11,RHP108,245
2022-12,RHP108,242
2022-12,RHP108,242
2023-01,RHP108,245
2023-03,RHP108,231
2023-03,RHP108,231
2023-04,RHP108,245
2023-05,RHP108,245
2023-06,RHP108,251
2023-07,RHP108,245
2023-08,RHP108,245
2023-09,RHP108,241
2023-10,RHP108,245
2023-11,RHP108,245
2023-12,RHP108,257
2024-01,RHP108,245
2024-02,RHP108,245
2024-03,RHP108,240
2024-04,RHP108,245
2024-05,RHP108,245
2024-06,RHP108,260
2024-07,RHP108,245
2024-08,RHP108,245
2024-09,RHP108,261
2024-10,RHP108,245
2022-11,RHP109,168
2022-12,RHP109,166
2022-12,RHP109,166
2023-01,RHP109,168
2023-03,RHP109,158
2023-03,RHP109,158
2023-04,RHP109,168
2023-05,RHP109,168
2023-06,RHP109,172
2023-07,RHP109,168
2023-08,RHP109,168
2023-09,RHP109,165
2023-10,RHP109,168
2023-11,RHP109,168
2023-12,RHP109,176
2024-01,RHP109,168
2024-02,RHP109,168
2024-03,RHP109,164
2024-04,RHP109,168
2024-05,RHP109,168
2024-06,RHP109,178
2024-07,RHP109,168
2024-08,RHP109,168
2024-09,RHP109,179
2024-10,RHP109,168
2022-11,RHP110,242
2022-12,RHP110,239
2022-12,RHP110,239
2023-01,RHP110,242
2023-03,RHP110,228
2023-03,RHP110,228
2023-04,RHP110,242
2023-05,RHP110,242
2023-06,RHP110,248
2023-07,RHP110,242
2023-08,RHP110,242
2023-09,RHP110,239
2023-10,RHP110,242
2023-11,RHP110,242
2023-12,RHP110,254
2024-01,RHP110,242
2024-02,RHP110,242
2024-03,RHP110,237
2024-04,RHP110,242
2024-05,RHP110,242
2024-06,RHP110,257
2024-07,RHP110,242
2024-08,RHP110,242
2024-09,RHP110,258
2024-10,RHP110,242
2022-11,RHP111,192
2022-12,RHP111,190
2022-12,RHP111,190
2023-01,RHP111,192
2023-03,RHP111,181
2023-03,RHP111,181
2023-04,RHP111,192
2023-05,RHP111,192
2023-06,RHP111,197
2023-07,RHP111,192
2023-08,RHP111,192
2023-09,RHP111,189
2023-10,RHP111,192
2023-11,RHP111,192
2023-12,RHP111,201
2024-01,RHP111,192
2024-02,RHP111,192
2024-03,RHP111,188
2024-04,RHP111,192
2024-05,RHP111,192
2024-06,RHP111,204
2024-07,RHP111,192
2024-08,RHP111,192
2024-09,RHP111,204
2024-10,RHP111,192
2022-11,RHP112,221
2022-12,RHP112,218
2022-12,RHP112,218
2023-01,RHP112,221
2023-03,RHP112,208
2023-03,RHP112,208
2023-04,RHP112,221
2023-05,RHP112,221
2023-06,RHP112,227
2023-07,RHP112,221
2023-08,RHP112,221
2023-09,RHP112,218
2023-10,RHP112,221
2023-11,RHP112,221
2023-12,RHP112,232
2024-01,RHP112,221
2024-02,RHP112,221
2024-03,RHP112,216
2024-04,RHP112,221
2024-05,RHP112,221
2024-06,RHP112,234
2024-07,RHP112,221
2024-08,RHP112,221
2024-09,RHP112,235
2024-10,RHP112,221
2022-11,RHP113,219
2022-12,RHP113,216
2022-12,RHP113,216
2023-01,RHP113,219
2023-03,RHP113,206
2023-03,RHP113,206
2023-04,RHP113,219
2023-05,RHP113,219
2023-06,RHP113,225
2023-07,RHP113,219
2023-08,RHP113,219
2023-09,RHP113,216
2023-10,RHP113,219
2023-11,RHP113,219
2023-12,RHP113,230
2024-01,RHP113,219
2024-02,RHP113,219
2024-03,RHP113,214
2024-04,RHP113,219
2024-05,RHP113,219
2024-06,RHP113,232
2024-07,RHP113,219
2024-08,RHP113,219
2024-09,RHP113,233
2024-10,RHP113,219
2022-11,RHP114,233
2022-12,RHP114,230
2022-12,RHP114,230
2023-01,RHP114,233
2023-03,RHP114,219
2023-03,RHP114,219
2023-04,RHP114,233
2023-05,RHP114,233
2023-06,RHP114,239
2023-07,RHP114,233
2023-08,RHP114,233
2023-09,RHP114,230
2023-10,RHP114,233
2023-11,RHP114,233
2023-12,RHP114,244
2024-01,RHP114,233
2024-02,RHP114,233
2024-03,RHP114,228
2024-04,RHP114,233
2024-05,RHP114,233
2024-06,RHP114,247
2024-07,RHP114,233
2024-08,RHP114,233
2024-09,RHP114,248
2024-10,RHP114,233
2022-11,RHP115,157
2022-12,RHP115,155
2022-12,RHP115,155
2023-01,RHP115,157
2023-03,RHP115,148
2023-03,RHP115,148
2023-04,RHP115,157
2023-05,RHP115,157
2023-06,RHP115,161
2023-07,RHP115,157
2023-08,RHP115,157
2023-09,RHP115,155
2023-10,RHP115,157
2023-11,RHP115,157
2023-12,RHP115,165
2024-01,RHP115,157
2024-02,RHP115,157
2024-03,RHP115,153
2024-04,RHP115,157
2024-05,RHP115,157
2024-06,RHP115,166
2024-07,RHP115,157
2024-08,RHP115,157
2024-09,RHP115,167
2024-10,RHP115,157
2022-11,RHP116,273
2022-12,RHP116,270
2022-12,RHP116,270
2023-01,RHP116,273
2023-03,RHP116,257
2023-03,RHP116,257
2023-04,RHP116,273
2023-05,RHP116,273
2023-06,RHP116,280
2023-07,RHP116,273
2023-08,RHP116,273
2023-09,RHP116,269
2023-10,RHP116,273
2023-11,RHP116,273
2023-12,RHP116,287
2024-01,RHP116,273
2024-02,RHP116,273
2024-03,RHP116,267
2024-04,RHP116,273
2024-05,RHP116,273
2024-06,RHP116,290
2024-07,RHP116,273
2024-08,RHP116,273
2024-09,RHP116,291
2024-10,RHP116,273
2022-11,RHP117,249
2022-12,RHP117,246
2022-12,RHP117,246
2023-01,RHP117,249
2023-03,RHP117,234
2023-03,RHP117,234
2023-04,RHP117,249
2023-05,RHP117,249
2023-06,RHP117,255
2023-07,RHP117,249
2023-08,RHP117,249
2023-09,RHP117,245
2023-10,RHP117,249
2023-11,RHP117,249
2023-12,RHP117,261
2024-01,RHP117,249
2024-02,RHP117,249
2024-03,RHP117,244
2024-04,RHP117,249
2024-05,RHP117,249
2024-06,RHP117,264
2024-07,RHP117,249
2024-08,RHP117,249
2024-09,RHP117,265
2024-10,RHP117,249
2022-11,RHP118,246
2022-12,RHP118,243
2022-12,RHP118,243
2023-01,RHP118,246
2023-03,RHP118,232
2023-03,RHP118,232
2023-04,RHP118,246
2023-05,RHP118,246
2023-06,RHP118,252
2023-07,RHP118,246
2023-08,RHP118,246
2023-09,RHP118,242
2023-10,RHP118,246
2023-11,RHP118,246
2023-12,RHP118,258
2024-01,RHP118,246
2024-02,RHP118,246
2024-03,RHP118,241
2024-04,RHP118,246
2024-05,RHP118,246
2024-06,RHP118,261
2024-07,RHP118,246
2024-08,RHP118,246
2024-09,RHP118,262
2024-10,RHP118,246
2022-11,RHP119,204
2022-12,RHP119,201
2022-12,RHP119,201
2023-01,RHP119,204
2023-03,RHP119,192
2023-03,RHP119,192
2023-04,RHP119,204
2023-05,RHP119,204
2023-06,RHP119,209
2023-07,RHP119,204
2023-08,RHP119,204
2023-09,RHP119,201
2023-10,RHP119,204
2023-11,RHP119,204
2023-12,RHP119,214
2024-01,RHP119,204
2024-02,RHP119,204
2024-03,RHP119,200
2024-04,RHP119,204
2024-05,RHP119,204
2024-06,RHP119,216
2024-07,RHP119,204
2024-08,RHP119,204
2024-09,RHP119,217
2024-10,RHP119,204
2022-11,RHP120,262
2022-12,RHP120,259
2022-12,RHP120,259
2023-01,RHP120,262
2023-03,RHP120,247
2023-03,RHP120,247
2023-04,RHP120,262
2023-05,RHP120,262
2023-06,RHP120,269
2023-07,RHP120,262
2023-08,RHP120,262
2023-09,RHP120,258
2023-10,RHP120,262
2023-11,RHP120,262
2023-12,RHP120,275
2024-01,RHP120,262
2024-02,RHP120,262
2024-03,RHP120,256
2024-04,RHP120,262
2024-05,RHP120,262
2024-06,RHP120,278
2024-07,RHP120,262
2024-08,RHP120,262
2024-09,RHP120,279
2024-10,RHP120,262
2022-11,RHP121,83
2022-12,RHP121,82
2022-12,RHP121,82
2023-01,RHP121,83
2023-03,RHP121,78
2023-03,RHP121,78
2023-04,RHP121,83
2023-05,RHP121,83
2023-06,RHP121,85
2023-07,RHP121,83
2023-08,RHP121,83
2023-09,RHP121,81
2023-10,RHP121,83
2023-11,RHP121,83
2023-12,RHP121,87
2024-01,RHP121,83
2024-02,RHP121,83
2024-03,RHP121,81
2024-04,RHP121,83
2024-05,RHP121,83
2024-06,RHP121,88
2024-07,RHP121,83
2024-08,RHP121,83
2024-09,RHP121,88
2024-10,RHP121,83
2022-11,RHP122,249
2022-12,RHP122,246
2022-12,RHP122,246
2023-01,RHP122,249
2023-03,RHP122,234
2023-03,RHP122,234
2023-04,RHP122,249
2023-05,RHP122,249
2023-06,RHP122,255
2023-07,RHP122,249
2023-08,RHP122,249
2023-09,RHP122,245
2023-10,RHP122,249
2023-11,RHP122,249
2023-12,RHP122,261
2024-01,RHP122,249
2024-02,RHP122,249
2024-03,RHP122,244
2024-04,RHP122,249
2024-05,RHP122,249
2024-06,RHP122,264
2024-07,RHP122,249
2024-08,RHP122,249
2024-09,RHP122,265
2024-10,RHP122,249
2022-11,RHP123,35
2022-12,RHP123,34
2022-12,RHP123,34
2023-01,RHP123,35
2023-03,RHP123,33
2023-03,RHP123,33
2023-04,RHP123,35
2023-05,RHP123,35
2023-06,RHP123,35
2023-07,RHP123,35
2023-08,RHP123,35
2023-09,RHP123,34
2023-10,RHP123,35
2023-11,RHP123,35
2023-12,RHP123,36
2024-01,RHP123,35
2024-02,RHP123,35
2024-03,RHP123,34
2024-04,RHP123,35
2024-05,RHP123,35
2024-06,RHP123,37
2024-07,RHP123,35
2024-08,RHP123,35
2024-09,RHP123,37
2024-10,RHP123,35
2022-11,RHP124,154
2022-12,RHP124,152
2022-12,RHP124,152
2023-01,RHP124,154
2023-03,RHP124,145
2023-03,RHP124,145
2023-04,RHP124,154
2023-05,RHP124,154
2023-06,RHP124,158
2023-07,RHP124,154
2023-08,RHP124,154
2023-09,RHP124,152
2023-10,RHP124,154
2023-11,RHP124,154
2023-12,RHP124,161
2024-01,RHP124,154
2024-02,RHP124,154
2024-03,RHP124,151
2024-04,RHP124,154
2024-05,RHP124,154
2024-06,RHP124,163
2024-07,RHP124,154
2024-08,RHP124,154
2024-09,RHP124,164
2024-10,RHP124,154
2022-11,RHP125,100
2022-12,RHP125,99
2022-12,RHP125,99
2023-01,RHP125,100
2023-03,RHP125,94
2023-03,RHP125,94
2023-04,RHP125,100
2023-05,RHP125,100
2023-06,RHP125,102
2023-07,RHP125,100
2023-08,RHP125,100
2023-09,RHP125,98
2023-10,RHP125,100
2023-11,RHP125,100
2023-12,RHP125,105
2024-01,RHP125,100
2024-02,RHP125,100
2024-03,RHP125,98
2024-04,RHP125,100
2024-05,RHP125,100
2024-06,RHP125,106
2024-07,RHP125,100
2024-08,RHP125,100
2024-09,RHP125,106
2024-10,RHP125,100
2022-11,RHP126,278
2022-12,RHP126,275
2022-12,RHP126,275
2023-01,RHP126,278
2023-03,RHP126,262
2023-03,RHP126,262
2023-04,RHP126,278
2023-05,RHP126,278
2023-06,RHP126,285
2023-07,RHP126,278
2023-08,RHP126,278
2023-09,RHP126,274
2023-10,RHP126,278
2023-11,RHP126,278
2023-12,RHP126,292
2024-01,RHP126,278
2024-02,RHP126,278
2024-03,RHP126,272
2024-04,RHP126,278
2024-05,RHP126,278
2024-06,RHP126,295
2024-07,RHP126,278
2024-08,RHP126,278
2024-09,RHP126,296
2024-10,RHP126,278
2022-11,RHP127,210
2022-12,RHP127,207
2022-12,RHP127,207
2023-01,RHP127,210
2023-03,RHP127,198
2023-03,RHP127,198
2023-04,RHP127,210
2023-05,RHP127,210
2023-06,RHP127,215
2023-07,RHP127,210
2023-08,RHP127,210
2023-09,RHP127,207
2023-10,RHP127,210
2023-11,RHP127,210
2023-12,RHP127,220
2024-01,RHP127,210
2024-02,RHP127,210
2024-03,RHP127,205
2024-04,RHP127,210
2024-05,RHP127,210
2024-06,RHP127,223
2024-07,RHP127,210
2024-08,RHP127,210
2024-09,RHP127,224
2024-10,RHP127,210
2022-11,RHP128,32
2022-12,RHP128,31
2022-12,RHP128,31
2023-01,RHP128,32
2023-03,RHP128,30
2023-03,RHP128,30
2023-04,RHP128,32
2023-05,RHP128,32
2023-06,RHP128,32
2023-07,RHP128,32
2023-08,RHP128,32
2023-09,RHP128,31
2023-10,RHP128,32
2023-11,RHP128,32
2023-12,RHP128,33
2024-01,RHP128,32
2024-02,RHP128,32
2024-03,RHP128,31
2024-04,RHP128,32
2024-05,RHP128,32
2024-06,RHP128,34
2024-07,RHP128,32
2024-08,RHP128,32
2024-09,RHP128,34
2024-10,RHP128,32
2022-11,RHP129,69
2022-12,RHP129,68
2022-12,RHP129,68
2023-01,RHP129,69
2023-03,RHP129,65
2023-03,RHP129,65
2023-04,RHP129,69
2023-05,RHP129,69
2023-06,RHP129,70
2023-07,RHP129,69
2023-08,RHP129,69
2023-09,RHP129,68
2023-10,RHP129,69
2023-11,RHP129,69
2023-12,RHP129,72
2024-01,RHP129,69
2024-02,RHP129,69
2024-03,RHP129,67
2024-04,RHP129,69
2024-05,RHP129,69
2024-06,RHP129,73
2024-07,RHP129,69
2024-08,RHP129,69
2024-09,RHP129,73
2024-10,RHP129,69
2022-11,RHP130,213
2022-12,RHP130,210
2022-12,RHP130,210
2023-01,RHP130,213
2023-03,RHP130,200
2023-03,RHP130,200
2023-04,RHP130,213
2023-05,RHP130,213
2023-06,RHP130,218
2023-07,RHP130,213
2023-08,RHP130,213
2023-09,RHP130,210
2023-10,RHP130,213
2023-11,RHP130,213
2023-12,RHP130,223
2024-01,RHP130,213
2024-02,RHP130,213
2024-03,RHP130,208
2024-04,RHP130,213
2024-05,RHP130,213
2024-06,RHP130,226
2024-07,RHP130,213
2024-08,RHP130,213
2024-09,RHP130,227
2024-10,RHP130,213
2022-11,RHP131,113
2022-12,RHP131,111
2022-12,RHP131,111
2023-01,RHP131,113
2023-03,RHP131,106
2023-03,RHP131,106
2023-04,RHP131,113
2023-05,RHP131,113
2023-06,RHP131,116
2023-07,RHP131,113
2023-08,RHP131,113
2023-09,RHP131,111
2023-10,RHP131,113
2023-11,RHP131,113
2023-12,RHP131,118
2024-01,RHP131,113
2024-02,RHP131,113
2024-03,RHP131,110
2024-04,RHP131,113
2024-05,RHP131,113
2024-06,RHP131,120
2024-07,RHP131,113
2024-08,RHP131,113
2024-09,RHP131,120
2024-10,RHP131,113
2022-11,RHP132,79
2022-12,RHP132,78
2022-12,RHP132,78
2023-01,RHP132,79
2023-03,RHP132,74
2023-03,RHP132,74
2023-04,RHP132,79
2023-05,RHP132,79
2023-06,RHP132,81
2023-07,RHP132,79
2023-08,RHP132,79
2023-09,RHP132,78
2023-10,RHP132,79
2023-11,RHP132,79
2023-12,RHP132,83
2024-01,RHP132,79
2024-02,RHP132,79
2024-03,RHP132,77
2024-04,RHP132,79
2024-05,RHP132,79
2024-06,RHP132,83
2024-07,RHP132,79
2024-08,RHP132,79
2024-09,RHP132,84
2024-10,RHP132,79
2022-11,RHP133,72
2022-12,RHP133,71
2022-12,RHP133,71
2023-01,RHP133,72
2023-03,RHP133,67
2023-03,RHP133,67
2023-04,RHP133,72
2023-05,RHP133,72
2023-06,RHP133,73
2023-07,RHP133,72
2023-08,RHP133,72
2023-09,RHP133,71
2023-10,RHP133,72
2023-11,RHP133,72
2023-12,RHP133,75
2024-01,RHP133,72
2024-02,RHP133,72
2024-03,RHP133,70
2024-04,RHP133,72
2024-05,RHP133,72
2024-06,RHP133,76
2024-07,RHP133,72
2024-08,RHP133,72
2024-09,RHP133,76
2024-10,RHP133,72
2022-11,RHP134,20
2022-12,RHP134,19
2022-12,RHP134,19
2023-01,RHP134,20
2023-03,RHP134,18
2023-03,RHP134,18
2023-04,RHP134,20
2023-05,RHP134,20
2023-06,RHP134,20
2023-07,RHP134,20
2023-08,RHP134,20
2023-09,RHP134,19
2023-10,RHP134,20
2023-11,RHP134,20
2023-12,RHP134,21
2024-01,RHP134,20
2024-02,RHP134,20
2024-03,RHP134,19
2024-04,RHP134,20
2024-05,RHP134,20
2024-06,RHP134,21
2024-07,RHP134,20
2024-08,RHP134,20
2024-09,RHP134,21
2024-10,RHP134,20
2022-11,RHP135,122
2022-12,RHP135,120
2022-12,RHP135,120
2023-01,RHP135,122
2023-03,RHP135,115
2023-03,RHP135,115
2023-04,RHP135,122
2023-05,RHP135,122
2023-06,RHP135,125
2023-07,RHP135,122
2023-08,RHP135,122
2023-09,RHP135,120
2023-10,RHP135,122
2023-11,RHP135,122
2023-12,RHP135,128
2024-01,RHP135,122
2024-02,RHP135,122
2024-03,RHP135,119
2024-04,RHP135,122
2024-05,RHP135,122
2024-06,RHP135,129
2024-07,RHP135,122
2024-08,RHP135,122
2024-09,RHP135,130
2024-10,RHP135,122
2022-11,RHP136,296
2022-12,RHP136,293
2022-12,RHP136,293
2023-01,RHP136,296
2023-03,RHP136,279
2023-03,RHP136,279
2023-04,RHP136,296
2023-05,RHP136,296
2023-06,RHP136,300
2023-07,RHP136,296
2023-08,RHP136,296
2023-09,RHP136,292
2023-10,RHP136,296
2023-11,RHP136,296
2023-12,RHP136,300
2024-01,RHP136,296
2024-02,RHP136,296
2024-03,RHP136,290
2024-04,RHP136,296
2024-05,RHP136,296
2024-06,RHP136,300
2024-07,RHP136,296
2024-08,RHP136,296
2024-09,RHP136,300
2024-10,RHP136,296
2022-11,RHP137,276
2022-12,RHP137,273
2022-12,RHP137,273
2023-01,RHP137,276
2023-03,RHP137,260
2023-03,RHP137,260
2023-04,RHP137,276
2023-05,RHP137,276
2023-06,RHP137,283
2023-07,RHP137,276
2023-08,RHP137,276
2023-09,RHP137,272
2023-10,RHP137,276
2023-11,RHP137,276
2023-12,RHP137,290
2024-01,RHP137,276
2024-02,RHP137,276
2024-03,RHP137,270
2024-04,RHP137,276
2024-05,RHP137,276
2024-06,RHP137,293
2024-07,RHP137,276
2024-08,RHP137,276
2024-09,RHP137,294
2024-10,RHP137,276
2022-11,RHP138,104
2022-12,RHP138,102
2022-12,RHP138,102
2023-01,RHP138,104
2023-03,RHP138,98
2023-03,RHP138,98
2023-04,RHP138,104
2023-05,RHP138,104
2023-06,RHP138,106
2023-07,RHP138,104
2023-08,RHP138,104
2023-09,RHP138,102
2023-10,RHP138,104
2023-11,RHP138,104
2023-12,RHP138,109
2024-01,RHP138,104
2024-02,RHP138,104
2024-03,RHP138,102
2024-04,RHP138,104
2024-05,RHP138,104
2024-06,RHP138,110
2024-07,RHP138,104
2024-08,RHP138,104
2024-09,RHP138,110
2024-10,RHP138,104
2022-11,RHP139,235
2022-12,RHP139,232
2022-12,RHP139,232
2023-01,RHP139,235
2023-03,RHP139,221
2023-03,RHP139,221
2023-04,RHP139,235
2023-05,RHP139,235
2023-06,RHP139,241
2023-07,RHP139,235
2023-08,RHP139,235
2023-09,RHP139,232
2023-10,RHP139,235
2023-11,RHP139,235
2023-12,RHP139,247
2024-01,RHP139,235
2024-02,RHP139,235
2024-03,RHP139,230
2024-04,RHP139,235
2024-05,RHP139,235
2024-06,RHP139,249
2024-07,RHP139,235
2024-08,RHP139,235
2024-09,RHP139,250
2024-10,RHP139,235
2022-11,RHP140,209
2022-12,RHP140,206
2022-12,RHP140,206
2023-01,RHP140,209
2023-03,RHP140,197
2023-03,RHP140,197
2023-04,RHP140,209
2023-05,RHP140,209
2023-06,RHP140,214
2023-07,RHP140,209
2023-08,RHP140,209
2023-09,RHP140,206
2023-10,RHP140,209
2023-11,RHP140,209
2023-12,RHP140,219
2024-01,RHP140,209
2024-02,RHP140,209
2024-03,RHP140,205
2024-04,RHP140,209
2024-05,RHP140,209
2024-06,RHP140,222
2024-07,RHP140,209
2024-08,RHP140,209
2024-09,RHP140,222
2024-10,RHP140,209
2022-11,RHP141,150
2022-12,RHP141,148
2022-12,RHP141,148
2023-01,RHP141,150
2023-03,RHP141,141
2023-03,RHP141,141
2023-04,RHP141,150
2023-05,RHP141,150
2023-06,RHP141,154
2023-07,RHP141,150
2023-08,RHP141,150
2023-09,RHP141,148
2023-10,RHP141,150
2023-11,RHP141,150
2023-12,RHP141,157
2024-01,RHP141,150
2024-02,RHP141,150
2024-03,RHP141,147
2024-04,RHP141,150
2024-05,RHP141,150
2024-06,RHP141,159
2024-07,RHP141,150
2024-08,RHP141,150
2024-09,RHP141,160
2024-10,RHP141,150
2022-11,RHP142,192
2022-12,RHP142,190
2022-12,RHP142,190
2023-01,RHP142,192
2023-03,RHP142,181
2023-03,RHP142,181
2023-04,RHP142,192
2023-05,RHP142,192
2023-06,RHP142,197
2023-07,RHP142,192
2023-08,RHP142,192
2023-09,RHP142,189
2023-10,RHP142,192
2023-11,RHP142,192
2023-12,RHP142,201
2024-01,RHP142,192
2024-02,RHP142,192
2024-03,RHP142,188
2024-04,RHP142,192
2024-05,RHP142,192
2024-06,RHP142,204
2024-07,RHP142,192
2024-08,RHP142,192
2024-09,RHP142,204
2024-10,RHP142,192
2022-11,RHP143,130
2022-12,RHP143,128
2022-12,RHP143,128
2023-01,RHP143,130
2023-03,RHP143,122
2023-03,RHP143,122
2023-04,RHP143,130
2023-05,RHP143,130
2023-06,RHP143,133
2023-07,RHP143,130
2023-08,RHP143,130
2023-09,RHP143,128
2023-10,RHP143,130
2023-11,RHP143,130
2023-12,RHP143,136
2024-01,RHP143,130
2024-02,RHP143,130
2024-03,RHP143,127
2024-04,RHP143,130
2024-05,RHP143,130
2024-06,RHP143,138
2024-07,RHP143,130
2024-08,RHP143,130
2024-09,RHP143,138
2024-10,RHP143,130
2022-11,RHP144,55
2022-12,RHP144,54
2022-12,RHP144,54
2023-01,RHP144,55
2023-03,RHP144,51
2023-03,RHP144,51
2023-04,RHP144,55
2023-05,RHP144,55
2023-06,RHP144,56
2023-07,RHP144,55
2023-08,RHP144,55
2023-09,RHP144,54
2023-10,RHP144,55
2023-11,RHP144,55
2023-12,RHP144,57
2024-01,RHP144,55
2024-02,RHP144,55
2024-03,RHP144,53
2024-04,RHP144,55
2024-05,RHP144,55
2024-06,RHP144,58
2024-07,RHP144,55
2024-08,RHP144,55
2024-09,RHP144,58
2024-10,RHP144,55
2022-11,RHP145,62
2022-12,RHP145,61
2022-12,RHP145,61
2023-01,RHP145,62
2023-03,RHP145,58
2023-03,RHP145,58
2023-04,RHP145,62
2023-05,RHP145,62
2023-06,RHP145,63
2023-07,RHP145,62
2023-08,RHP145,62
2023-09,RHP145,61
2023-10,RHP145,62
2023-11,RHP145,62
2023-12,RHP145,65
2024-01,RHP145,62
2024-02,RHP145,62
2024-03,RHP145,60
2024-04,RHP145,62
2024-05,RHP145,62
2024-06,RHP145,65
2024-07,RHP145,62
2024-08,RHP145,62
2024-09,RHP145,66
2024-10,RHP145,62
2022-11,RHP146,272
2022-12,RHP146,269
2022-12,RHP146,269
2023-01,RHP146,272
2023-03,RHP146,256
2023-03,RHP146,256
2023-04,RHP146,272
2023-05,RHP146,272
2023-06,RHP146,279
2023-07,RHP146,272
2023-08,RHP146,272
2023-09,RHP146,268
2023-10,RHP146,272
2023-11,RHP146,272
2023-12,RHP146,285
2024-01,RHP146,272
2024-02,RHP146,272
2024-03,RHP146,266
2024-04,RHP146,272
2024-05,RHP146,272
2024-06,RHP146,289
2024-07,RHP146,272
2024-08,RHP146,272
2024-09,RHP146,290
2024-10,RHP146,272
2022-11,RHP147,215
2022-12,RHP147,212
2022-12,RHP147,212
2023-01,RHP147,215
2023-03,RHP147,202
2023-03,RHP147,202
2023-04,RHP147,215
2023-05,RHP147,215
2023-06,RHP147,220
2023-07,RHP147,215
2023-08,RHP147,215
2023-09,RHP147,212
2023-10,RHP147,215
2023-11,RHP147,215
2023-12,RHP147,226
2024-01,RHP147,215
2024-02,RHP147,215
2024-03,RHP147,210
2024-04,RHP147,215
2024-05,RHP147,215
2024-06,RHP147,228
2024-07,RHP147,215
2024-08,RHP147,215
2024-09,RHP147,229
2024-10,RHP147,215
2022-11,RHP148,263
2022-12,RHP148,260
2022-12,RHP148,260
2023-01,RHP148,263
2023-03,RHP148,248
2023-03,RHP148,248
2023-04,RHP148,263
2023-05,RHP148,263
2023-06,RHP148,270
2023-07,RHP148,263
2023-08,RHP148,263
2023-09,RHP148,259
2023-10,RHP148,263
2023-11,RHP148,263
2023-12,RHP148,276
2024-01,RHP148,263
2024-02,RHP148,263
2024-03,RHP148,257
2024-04,RHP148,263
2024-05,RHP148,263
2024-06,RHP148,279
2024-07,RHP148,263
2024-08,RHP148,263
2024-09,RHP148,280
2024-10,RHP148,263
2022-11,RHP149,62
2022-12,RHP149,61
2022-12,RHP149,61
2023-01,RHP149,62
2023-03,RHP149,58
